Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
183,Exit long,2022-04-29 16:00,LX_TP1,1915.774,5.3,9954.5183,199.08,2.00,210.25,2.11,-34.51,-0.35,3204.29,32.04
183,Entry long,2022-04-28 13:00,S2_Rev,1878.211,5.3,9954.5183,199.08,2.00,210.25,2.11,-34.51,-0.35,3204.29,32.04
184,Exit long,2022-05-02 20:00,LX_SL,1873.09,5.2,9838.4624,-98.39,-1.00,2.85,0.03,-98.39,-1.00,3105.89,31.06
184,Entry long,2022-05-02 09:30,S2_Rev,1892.012,5.2,9838.4624,-98.39,-1.00,2.85,0.03,-98.39,-1.00,3105.89,31.06
185,Exit long,2022-05-03 16:30,LX_SL,1851.349,5.3,9911.2703,-99.12,-1.00,0.79,0.01,-99.12,-1.00,3006.77,30.07
185,Entry long,2022-05-03 00:00,S2_Rev,1870.051,5.3,9911.2703,-99.12,-1.00,0.79,0.01,-99.12,-1.00,3006.77,30.07
186,Exit long,2022-05-10 22:30,LX_SL,1848.181,5.3,9894.3103,-98.95,-1.00,24.52,0.25,-98.95,-1.00,2907.82,29.08
186,Entry long,2022-05-09 20:30,S2_Rev,1866.851,5.3,9894.3103,-98.95,-1.00,24.52,0.25,-98.95,-1.00,2907.82,29.08
187,Exit long,2022-05-13 00:30,LX_SL,1826.401,5.4,9962.1954,-99.63,-1.00,76.03,0.76,-99.63,-1.00,2808.19,28.08
187,Entry long,2022-05-11 01:00,S2_Rev,1844.851,5.4,9962.1954,-99.63,-1.00,76.03,0.76,-99.63,-1.00,2808.19,28.08
188,Exit long,2022-05-13 21:00,LX_SL,1805.245,5.4,9846.7974,-98.47,-1.00,29.32,0.30,-98.47,-1.00,2709.72,27.10
188,Entry long,2022-05-13 08:30,S2_Rev,1823.481,5.4,9846.7974,-98.47,-1.00,29.32,0.30,-98.47,-1.00,2709.72,27.10
189,Exit long,2022-05-16 15:30,LX_SL,1797.887,5.5,9988.2695,-99.89,-1.00,13.21,0.13,-99.89,-1.00,2609.83,26.10
189,Entry long,2022-05-13 22:30,S2_Rev,1816.049,5.5,9988.2695,-99.89,-1.00,13.21,0.13,-99.89,-1.00,2609.83,26.10
190,Exit long,2022-05-17 20:00,LX_TP1,1833.562,5.5,9886.8605,197.73,2.00,211.96,2.14,-11.06,-0.11,2807.56,28.08
190,Entry long,2022-05-16 16:30,S2_Rev,1797.611,5.5,9886.8605,197.73,2.00,211.96,2.14,-11.06,-0.11,2807.56,28.08
191,Exit long,2022-05-19 23:00,LX_TP1,1844.802,5.5,9947.4705,198.94,2.00,210.78,2.12,-9.52,-0.10,3006.5,30.06
191,Entry long,2022-05-18 12:30,S2_Rev,1808.631,5.5,9947.4705,198.94,2.00,210.78,2.12,-9.52,-0.10,3006.5,30.06
192,Exit long,2022-06-01 17:00,LX_SL,1827.998,5.4,9970.9056,-99.72,-1.00,94.8,0.95,-99.72,-1.00,2906.78,29.07
192,Entry long,2022-05-26 00:30,S2_Rev,1846.464,5.4,9970.9056,-99.72,-1.00,94.8,0.95,-99.72,-1.00,2906.78,29.07
193,Exit long,2022-06-06 23:00,LX_SL,1842.3,5.3,9862.8283,-98.64,-1.00,23.47,0.24,-98.64,-1.00,2808.14,28.08
193,Entry long,2022-06-03 21:30,S2_Rev,1860.911,5.3,9862.8283,-98.64,-1.00,23.47,0.24,-98.64,-1.00,2808.14,28.08
194,Exit long,2022-06-13 22:30,LX_SL,1823.146,5.4,9944.4402,-99.45,-1.00,204.59,2.06,-99.45,-1.00,2708.69,27.09
194,Entry long,2022-06-07 07:00,S2_Rev,1841.563,5.4,9944.4402,-99.45,-1.00,204.59,2.06,-99.45,-1.00,2708.69,27.09
195,Exit long,2022-06-30 19:30,LX_SL,1802.896,5.4,9833.9886,-98.35,-1.00,198.51,2.02,-98.35,-1.00,2610.34,26.10
195,Entry long,2022-06-14 07:00,S2_Rev,1821.109,5.4,9833.9886,-98.35,-1.00,198.51,2.02,-98.35,-1.00,2610.34,26.10
196,Exit long,2022-07-01 06:00,LX_SL,1804.354,5.4,9841.9374,-98.43,-1.00,13.6,0.14,-98.43,-1.00,2511.91,25.12
196,Entry long,2022-06-30 21:00,S2_Rev,1822.581,5.4,9841.9374,-98.43,-1.00,13.6,0.14,-98.43,-1.00,2511.91,25.12
197,Exit long,2022-07-05 22:00,LX_SL,1779.94,5.5,9888.5655,-98.9,-1.00,89.97,0.91,-98.9,-1.00,2413.02,24.13
197,Entry long,2022-07-01 15:00,S2_Rev,1797.921,5.5,9888.5655,-98.9,-1.00,89.97,0.91,-98.9,-1.00,2413.02,24.13
198,Exit long,2022-07-06 22:30,LX_SL,1750.25,5.6,9900.4136,-99.01,-1.00,27.49,0.28,-99.01,-1.00,2314.01,23.14
198,Entry long,2022-07-06 06:30,S2_Rev,1767.931,5.6,9900.4136,-99.01,-1.00,27.49,0.28,-99.01,-1.00,2314.01,23.14
199,Exit long,2022-07-13 20:30,LX_SL,1721.501,5.7,9911.6787,-99.12,-1.00,77.34,0.78,-99.12,-1.00,2214.88,22.15
199,Entry long,2022-07-07 03:00,S2_Rev,1738.891,5.7,9911.6787,-99.12,-1.00,77.34,0.78,-99.12,-1.00,2214.88,22.15
200,Exit long,2022-07-14 21:30,LX_SL,1700.582,5.8,9963.0138,-99.64,-1.00,160.25,1.61,-99.64,-1.00,2115.24,21.15
200,Entry long,2022-07-13 21:30,S2_Rev,1717.761,5.8,9963.0138,-99.64,-1.00,160.25,1.61,-99.64,-1.00,2115.24,21.15
201,Exit long,2022-07-21 09:00,LX_SL,1690.127,5.8,9901.7658,-99.03,-1.00,96.56,0.98,-99.03,-1.00,2016.22,20.16
201,Entry long,2022-07-14 23:00,S2_Rev,1707.201,5.8,9901.7658,-99.03,-1.00,96.56,0.98,-99.03,-1.00,2016.22,20.16
202,Exit long,2022-07-22 20:00,LX_TP1,1726.268,5.9,9985.2839,199.7,2.00,223.01,2.23,-72.1,-0.72,2215.91,22.16
202,Entry long,2022-07-21 13:00,S2_Rev,1692.421,5.9,9985.2839,199.7,2.00,223.01,2.23,-72.1,-0.72,2215.91,22.16
203,Exit long,2022-08-18 23:30,LX_SL,1757.101,5.6,9939.1656,-99.4,-1.00,185.24,1.86,-99.4,-1.00,2116.51,21.17
203,Entry long,2022-08-05 22:00,S2_Rev,1774.851,5.6,9939.1656,-99.4,-1.00,185.24,1.86,-99.4,-1.00,2116.51,21.17
204,Exit long,2022-08-22 15:00,LX_SL,1739.947,5.6,9842.1344,-98.43,-1.00,20.87,0.21,-98.43,-1.00,2018.08,20.18
204,Entry long,2022-08-19 01:30,S2_Rev,1757.524,5.6,9842.1344,-98.43,-1.00,20.87,0.21,-98.43,-1.00,2018.08,20.18
205,Exit long,2022-08-29 15:30,LX_SL,1720.01,5.7,9903.0945,-99.04,-1.00,160.14,1.62,-99.04,-1.00,1919.04,19.19
205,Entry long,2022-08-22 18:00,S2_Rev,1737.385,5.7,9903.0945,-99.04,-1.00,160.14,1.62,-99.04,-1.00,1919.04,19.19
206,Exit long,2022-09-01 08:00,LX_SL,1705.381,5.8,9991.1322,-99.92,-1.00,132.88,1.33,-99.92,-1.00,1819.12,18.19
206,Entry long,2022-08-29 17:30,S2_Rev,1722.609,5.8,9991.1322,-99.92,-1.00,132.88,1.33,-99.92,-1.00,1819.12,18.19
207,Exit long,2022-09-15 12:30,LX_SL,1687.91,5.8,9888.7738,-98.9,-1.00,174.81,1.77,-98.9,-1.00,1720.23,17.20
207,Entry long,2022-09-01 10:30,S2_Rev,1704.961,5.8,9888.7738,-98.9,-1.00,174.81,1.77,-98.9,-1.00,1720.23,17.20
208,Exit long,2022-09-15 22:30,LX_SL,1672.189,5.9,9965.5779,-99.66,-1.00,18.99,0.19,-99.66,-1.00,1620.56,16.21
208,Entry long,2022-09-15 13:30,S2_Rev,1689.081,5.9,9965.5779,-99.66,-1.00,18.99,0.19,-99.66,-1.00,1620.56,16.21
209,Exit long,2022-09-16 15:30,LX_SL,1654.299,5.9,9858.9649,-98.6,-1.00,2.18,0.02,-98.6,-1.00,1521.96,15.22
209,Entry long,2022-09-15 23:30,S2_Rev,1671.011,5.9,9858.9649,-98.6,-1.00,2.18,0.02,-98.6,-1.00,1521.96,15.22
210,Exit long,2022-09-23 18:30,LX_SL,1642.37,6,9953.766,-99.55,-1.00,174.53,1.75,-99.55,-1.00,1422.42,14.22
210,Entry long,2022-09-16 17:00,S2_Rev,1658.961,6,9953.766,-99.55,-1.00,174.53,1.75,-99.55,-1.00,1422.42,14.22
211,Exit long,2022-09-26 08:30,LX_SL,1636.054,6,9915.486,-99.16,-1.00,4.01,0.04,-99.16,-1.00,1323.25,13.23
211,Entry long,2022-09-23 21:30,S2_Rev,1652.581,6,9915.486,-99.16,-1.00,4.01,0.04,-99.16,-1.00,1323.25,13.23
212,Exit long,2022-09-27 01:30,LX_SL,1623.599,6,9840.006,-98.41,-1.00,58.67,0.60,-98.41,-1.00,1224.84,12.25
212,Entry long,2022-09-26 09:30,S2_Rev,1640.001,6,9840.006,-98.41,-1.00,58.67,0.60,-98.41,-1.00,1224.84,12.25
213,Exit long,2022-09-29 01:30,LX_TP1,1660.07,6.1,9927.8781,198.55,2.00,214.96,2.17,-82.48,-0.83,1423.39,14.23
213,Entry long,2022-09-27 03:00,S2_Rev,1627.521,6.1,9927.8781,198.55,2.00,214.96,2.17,-82.48,-0.83,1423.39,14.23
214,Exit long,2022-10-10 21:30,LX_SL,1671.872,5.9,9963.6899,-99.65,-1.00,4.83,0.05,-99.65,-1.00,1323.75,13.24
214,Entry long,2022-10-10 12:00,S2_Rev,1688.761,5.9,9963.6899,-99.65,-1.00,4.83,0.05,-99.65,-1.00,1323.75,13.24
215,Exit long,2022-10-11 18:00,LX_SL,1660.133,5.9,9893.7336,-98.95,-1.00,10.12,0.10,-98.95,-1.00,1224.8,12.25
215,Entry long,2022-10-10 22:00,S2_Rev,1676.904,5.9,9893.7336,-98.95,-1.00,10.12,0.10,-98.95,-1.00,1224.8,12.25
216,Exit long,2022-10-15 00:00,LX_SL,1642.591,6,9955.104,-99.56,-1.00,80.2,0.81,-99.56,-1.00,1125.24,11.25
216,Entry long,2022-10-13 23:30,S2_Rev,1659.184,6,9955.104,-99.56,-1.00,80.2,0.81,-99.56,-1.00,1125.24,11.25
217,Exit long,2022-10-20 00:00,LX_SL,1628.173,6,9867.726,-98.69,-1.00,1.55,0.02,-98.69,-1.00,1026.55,10.27
217,Entry long,2022-10-19 16:00,S2_Rev,1644.621,6,9867.726,-98.69,-1.00,1.55,0.02,-98.69,-1.00,1026.55,10.27
218,Exit long,2022-10-24 06:30,LX_TP1,1658.924,6.1,9921.0278,198.41,2.00,228.27,2.30,-58.55,-0.59,1224.96,12.25
218,Entry long,2022-10-20 11:00,S2_Rev,1626.398,6.1,9921.0278,198.41,2.00,228.27,2.30,-58.55,-0.59,1224.96,12.25
219,Exit long,2022-11-03 16:00,LX_SL,1625.114,6,9849.186,-98.5,-1.00,200.45,2.04,-98.5,-1.00,1126.46,11.26
219,Entry long,2022-10-25 19:00,S2_Rev,1641.531,6,9849.186,-98.5,-1.00,200.45,2.04,-98.5,-1.00,1126.46,11.26
220,Exit long,2022-11-07 14:30,LX_TP1,1669.199,6.1,9926.0481,256.07,2.58,336.41,3.39,-71.5,-0.72,1382.52,13.83
220,Entry long,2022-11-03 17:00,S2_Rev,1627.221,6.1,9926.0481,256.07,2.58,336.41,3.39,-71.5,-0.72,1382.52,13.83
221,Exit long,2022-11-09 18:00,LX_TP1,1705.899,5.9,9850.5869,214.22,2.17,279.06,2.83,-34.17,-0.35,1596.74,15.97
221,Entry long,2022-11-08 14:30,S2_Rev,1669.591,5.9,9850.5869,214.22,2.17,279.06,2.83,-34.17,-0.35,1596.74,15.97
222,Exit long,2022-11-19 03:00,LX_SL,1747.476,5.6,9884.7224,-98.86,-1.00,33.27,0.34,-98.86,-1.00,1497.88,14.98
222,Entry long,2022-11-17 14:30,S2_Rev,1765.129,5.6,9884.7224,-98.86,-1.00,33.27,0.34,-98.86,-1.00,1497.88,14.98
223,Exit long,2022-12-01 09:30,LX_TP1,1774.922,5.7,9918.6897,198.37,2.00,227.54,2.29,-84.88,-0.86,1696.25,16.96
223,Entry long,2022-11-21 18:30,S2_Rev,1740.121,5.7,9918.6897,198.37,2.00,227.54,2.29,-84.88,-0.86,1696.25,16.96
224,Exit long,2022-12-06 02:00,LX_SL,1767.803,5.6,9999.7016,-100,-1.00,136.52,1.37,-100,-1.00,1596.24,15.96
224,Entry long,2022-12-03 00:00,S2_Rev,1785.661,5.6,9999.7016,-100,-1.00,136.52,1.37,-100,-1.00,1596.24,15.96
225,Exit long,2022-12-14 01:00,LX_TP1,1805.206,5.6,9910.9416,198.21,2.00,306.09,3.09,-20.78,-0.21,1794.46,17.94
225,Entry long,2022-12-06 07:30,S2_Rev,1769.811,5.6,9910.9416,198.21,2.00,306.09,3.09,-20.78,-0.21,1794.46,17.94
226,Exit long,2022-12-15 16:30,LX_SL,1774.99,5.5,9861.0655,-98.62,-1.00,19.35,0.20,-98.62,-1.00,1695.84,16.96
226,Entry long,2022-12-15 14:00,S2_Rev,1792.921,5.5,9861.0655,-98.62,-1.00,19.35,0.20,-98.62,-1.00,1695.84,16.96
227,Exit long,2022-12-20 23:30,LX_TP1,1814.58,5.6,9962.4056,199.24,2.00,235.81,2.37,-31.93,-0.32,1895.08,18.95
227,Entry long,2022-12-15 19:30,S2_Rev,1779.001,5.6,9962.4056,199.24,2.00,235.81,2.37,-31.93,-0.32,1895.08,18.95
228,Exit long,2023-01-03 08:30,LX_TP1,1830.033,5.5,9867.8305,197.35,2.00,215.26,2.18,-23.38,-0.24,2092.43,20.92
228,Entry long,2022-12-23 04:30,S2_Rev,1794.151,5.5,9867.8305,197.35,2.00,215.26,2.18,-23.38,-0.24,2092.43,20.92
229,Exit long,2023-01-07 03:00,LX_TP1,1868.099,5.4,9889.9434,197.79,2.00,207.14,2.09,-14.96,-0.15,2290.22,22.90
229,Entry long,2023-01-06 00:30,S2_Rev,1831.471,5.4,9889.9434,197.79,2.00,207.14,2.09,-14.96,-0.15,2290.22,22.90
230,Exit long,2023-01-26 09:00,LX_TP1,1944.354,5.2,9912.4012,198.24,2.00,223.23,2.25,-56.32,-0.57,2488.46,24.88
230,Entry long,2023-01-17 19:00,S2_Rev,1906.231,5.2,9912.4012,198.24,2.00,223.23,2.25,-56.32,-0.57,2488.46,24.88
231,Exit long,2023-01-31 16:00,LX_SL,1907.63,5.1,9827.1951,-98.28,-1.00,41.61,0.42,-98.28,-1.00,2390.18,23.90
231,Entry long,2023-01-27 01:30,S2_Rev,1926.901,5.1,9827.1951,-98.28,-1.00,41.61,0.42,-98.28,-1.00,2390.18,23.90
232,Exit long,2023-02-02 21:00,LX_TP1,1950.899,5.2,9916.7224,227.95,2.30,273.93,2.76,-5,-0.05,2618.13,26.18
232,Entry long,2023-01-31 21:00,S2_Rev,1907.062,5.2,9916.7224,227.95,2.30,273.93,2.76,-5,-0.05,2618.13,26.18
233,Exit long,2023-02-03 21:30,LX_SL,1898.513,5.2,9971.9932,-99.73,-1.00,4.67,0.05,-99.73,-1.00,2518.41,25.18
233,Entry long,2023-02-03 03:00,S2_Rev,1917.691,5.2,9971.9932,-99.73,-1.00,4.67,0.05,-99.73,-1.00,2518.41,25.18
234,Exit long,2023-02-14 01:00,LX_SL,1849.399,5.3,9900.8293,-99.01,-1.00,117.28,1.18,-99.01,-1.00,2419.39,24.19
234,Entry long,2023-02-06 07:30,S2_Rev,1868.081,5.3,9900.8293,-99.01,-1.00,117.28,1.18,-99.01,-1.00,2419.39,24.19
235,Exit long,2023-02-15 16:00,LX_SL,1833.836,5.3,9817.5133,-98.18,-1.00,96.3,0.98,-98.18,-1.00,2321.21,23.21
235,Entry long,2023-02-14 01:30,S2_Rev,1852.361,5.3,9817.5133,-98.18,-1.00,96.3,0.98,-98.18,-1.00,2321.21,23.21
236,Exit long,2023-02-24 19:30,LX_SL,1817.273,5.4,9912.4074,-99.13,-1.00,63.82,0.64,-99.13,-1.00,2222.07,22.22
236,Entry long,2023-02-15 20:30,S2_Rev,1835.631,5.4,9912.4074,-99.13,-1.00,63.82,0.64,-99.13,-1.00,2222.07,22.22
237,Exit long,2023-03-04 03:00,LX_TP1,1849.851,5.5,9974.6955,199.49,2.00,205.31,2.06,-49.95,-0.50,2421.56,24.22
237,Entry long,2023-02-24 23:30,S2_Rev,1813.581,5.5,9974.6955,199.49,2.00,205.31,2.06,-49.95,-0.50,2421.56,24.22
238,Exit long,2023-03-13 11:00,LX_TP2,1884.521,5.5,9966.2255,398.64,4.00,452.26,4.54,-5.18,-0.05,2820.2,28.20
238,Entry long,2023-03-08 14:00,S2_Rev,1812.041,5.5,9966.2255,398.64,4.00,452.26,4.54,-5.18,-0.05,2820.2,28.20
239,Exit long,2023-03-17 19:30,LX_TP1,1934.185,5.2,9860.5572,197.2,2.00,213.45,2.16,-1.88,-0.02,3017.4,30.17
239,Entry long,2023-03-15 18:00,S2_Rev,1896.261,5.2,9860.5572,197.2,2.00,213.45,2.16,-1.88,-0.02,3017.4,30.17
240,Exit long,2023-03-23 14:30,LX_TP1,1980.993,5.1,9904.9701,198.09,2.00,210.88,2.13,-42.08,-0.42,3215.5,32.15
240,Entry long,2023-03-22 06:30,S2_Rev,1942.151,5.1,9904.9701,198.09,2.00,210.88,2.13,-42.08,-0.42,3215.5,32.15
241,Exit long,2023-04-05 22:00,LX_TP1,2019.799,5.1,9983.8926,317.08,3.18,379.97,3.81,-71.02,-0.71,3532.58,35.33
241,Entry long,2023-03-27 20:30,S2_Rev,1957.626,5.1,9983.8926,317.08,3.18,379.97,3.81,-71.02,-0.71,3532.58,35.33
242,Exit long,2023-04-10 06:00,LX_SL,1991.685,4.9,9857.8445,-98.59,-1.00,44.71,0.45,-98.59,-1.00,3433.99,34.34
242,Entry long,2023-04-06 11:30,S2_Rev,2011.805,4.9,9857.8445,-98.59,-1.00,44.71,0.45,-98.59,-1.00,3433.99,34.34
243,Exit long,2023-04-14 16:00,LX_TP1,2036.199,5,9960.38,220.62,2.21,283.57,2.85,-54.38,-0.55,3654.61,36.55
243,Entry long,2023-04-10 13:00,S2_Rev,1992.076,5,9960.38,220.62,2.21,283.57,2.85,-54.38,-0.55,3654.61,36.55
244,Exit long,2023-04-17 22:30,LX_SL,1983.771,4.9,9818.6739,-98.2,-1.00,54.92,0.56,-98.2,-1.00,3556.41,35.56
244,Entry long,2023-04-15 02:00,S2_Rev,2003.811,4.9,9818.6739,-98.2,-1.00,54.92,0.56,-98.2,-1.00,3556.41,35.56
245,Exit long,2023-04-19 18:00,LX_SL,1971.797,5,9958.58,-99.59,-1.00,100.57,1.01,-99.59,-1.00,3456.82,34.57
245,Entry long,2023-04-17 23:30,S2_Rev,1991.716,5,9958.58,-99.59,-1.00,100.57,1.01,-99.59,-1.00,3456.82,34.57
246,Exit long,2023-05-03 04:00,LX_TP1,2016.545,5,9885.03,197.7,2.00,211.77,2.14,-28.53,-0.29,3654.51,36.55
246,Entry long,2023-04-19 20:30,S2_Rev,1977.006,5,9885.03,197.7,2.00,211.77,2.14,-28.53,-0.29,3654.51,36.55
247,Exit long,2023-05-16 23:30,LX_SL,1994.988,4.9,9874.1909,-98.75,-1.00,161.74,1.64,-98.75,-1.00,3555.76,35.56
247,Entry long,2023-05-06 00:00,S2_Rev,2015.141,4.9,9874.1909,-98.75,-1.00,161.74,1.64,-98.75,-1.00,3555.76,35.56
248,Exit long,2023-05-18 20:30,LX_SL,1970.783,5,9953.455,-99.54,-1.00,11.6,0.12,-99.54,-1.00,3456.22,34.56
248,Entry long,2023-05-17 03:00,S2_Rev,1990.691,5,9953.455,-99.54,-1.00,11.6,0.12,-99.54,-1.00,3456.22,34.56
249,Exit long,2023-05-26 08:30,LX_SL,1937.668,5.1,9981.9342,-99.83,-1.00,142.94,1.43,-99.83,-1.00,3356.4,33.56
249,Entry long,2023-05-19 04:00,S2_Rev,1957.242,5.1,9981.9342,-99.83,-1.00,142.94,1.43,-99.83,-1.00,3356.4,33.56
250,Exit long,2023-06-02 09:30,LX_TP1,1973.847,5.1,9869.2446,197.38,2.00,244.57,2.48,-3.29,-0.03,3553.77,35.54
250,Entry long,2023-05-30 14:30,S2_Rev,1935.146,5.1,9869.2446,197.38,2.00,244.57,2.48,-3.29,-0.03,3553.77,35.54
251,Exit long,2023-06-15 20:00,LX_SL,1927.579,5.1,9929.9601,-99.31,-1.00,133,1.34,-99.31,-1.00,3454.46,34.54
251,Entry long,2023-06-05 12:00,S2_Rev,1947.051,5.1,9929.9601,-99.31,-1.00,133,1.34,-99.31,-1.00,3454.46,34.54
252,Exit long,2023-06-22 22:30,LX_SL,1915.748,5.1,9869.0151,-98.7,-1.00,22.28,0.23,-98.7,-1.00,3355.76,33.56
252,Entry long,2023-06-21 00:00,S2_Rev,1935.101,5.1,9869.0151,-98.7,-1.00,22.28,0.23,-98.7,-1.00,3355.76,33.56
253,Exit long,2023-06-29 20:30,LX_SL,1897.285,5.2,9965.5452,-99.66,-1.00,108.57,1.09,-99.66,-1.00,3256.1,32.56
253,Entry long,2023-06-23 02:00,S2_Rev,1916.451,5.2,9965.5452,-99.66,-1.00,108.57,1.09,-99.66,-1.00,3256.1,32.56
254,Exit long,2023-07-11 18:00,LX_TP1,1937.587,5.2,9877.9044,197.55,2.00,201.96,2.04,-2.58,-0.03,3453.65,34.54
254,Entry long,2023-06-29 22:00,S2_Rev,1899.597,5.2,9877.9044,197.55,2.00,201.96,2.04,-2.58,-0.03,3453.65,34.54
255,Exit long,2023-07-27 21:30,LX_SL,1944.102,5,9818.705,-98.19,-1.00,92.05,0.94,-98.19,-1.00,3355.45,33.55
255,Entry long,2023-07-21 17:30,S2_Rev,1963.741,5,9818.705,-98.19,-1.00,92.05,0.94,-98.19,-1.00,3355.45,33.55
256,Exit long,2023-08-04 20:30,LX_SL,1928.975,5.1,9937.1511,-99.38,-1.00,121.85,1.23,-99.38,-1.00,3256.07,32.56
256,Entry long,2023-07-28 02:00,S2_Rev,1948.461,5.1,9937.1511,-99.38,-1.00,121.85,1.23,-99.38,-1.00,3256.07,32.56
257,Exit long,2023-08-14 21:00,LX_SL,1905.596,5.1,9816.7146,-98.17,-1.00,27.05,0.28,-98.17,-1.00,3157.9,31.58
257,Entry long,2023-08-09 21:00,S2_Rev,1924.846,5.1,9816.7146,-98.17,-1.00,27.05,0.28,-98.17,-1.00,3157.9,31.58
258,Exit long,2023-08-29 22:30,LX_TP1,1932.39,5.2,9851.4052,197.02,2.00,209.87,2.13,-52.01,-0.53,3354.92,33.55
258,Entry long,2023-08-17 06:30,S2_Rev,1894.501,5.2,9851.4052,197.02,2.00,209.87,2.13,-52.01,-0.53,3354.92,33.55
259,Exit long,2023-09-12 19:00,LX_SL,1914.059,5.1,9860.3094,-98.61,-1.00,7.07,0.07,-98.61,-1.00,3256.31,32.56
259,Entry long,2023-09-05 17:00,S2_Rev,1933.394,5.1,9860.3094,-98.61,-1.00,7.07,0.07,-98.61,-1.00,3256.31,32.56
260,Exit long,2023-09-27 19:00,LX_SL,1892.85,5.2,9942.2492,-99.43,-1.00,184.18,1.85,-99.43,-1.00,3156.88,31.57
260,Entry long,2023-09-12 22:30,S2_Rev,1911.971,5.2,9942.2492,-99.43,-1.00,184.18,1.85,-99.43,-1.00,3156.88,31.57
261,Exit long,2023-09-28 23:00,LX_SL,1858.244,5.3,9948.1848,-99.49,-1.00,13.59,0.14,-99.49,-1.00,3057.39,30.57
261,Entry long,2023-09-28 06:30,S2_Rev,1877.016,5.3,9948.1848,-99.49,-1.00,13.59,0.14,-99.49,-1.00,3057.39,30.57
262,Exit long,2023-09-30 02:30,LX_SL,1846.077,5.3,9883.0478,-98.84,-1.00,79.95,0.81,-98.84,-1.00,2958.55,29.59
262,Entry long,2023-09-29 00:00,S2_Rev,1864.726,5.3,9883.0478,-98.84,-1.00,79.95,0.81,-98.84,-1.00,2958.55,29.59
263,Exit long,2023-10-02 22:00,LX_SL,1829.816,5.4,9980.8254,-99.82,-1.00,3.61,0.04,-99.82,-1.00,2858.73,28.59
263,Entry long,2023-10-02 08:00,S2_Rev,1848.301,5.4,9980.8254,-99.82,-1.00,3.61,0.04,-99.82,-1.00,2858.73,28.59
264,Exit long,2023-10-05 20:30,LX_SL,1814.736,5.4,9898.5672,-98.99,-1.00,8.54,0.09,-98.99,-1.00,2759.74,27.60
264,Entry long,2023-10-02 23:30,S2_Rev,1833.068,5.4,9898.5672,-98.99,-1.00,8.54,0.09,-98.99,-1.00,2759.74,27.60
265,Exit long,2023-10-13 21:00,LX_TP1,1907.379,5.3,9910.8993,198.21,2.00,260.49,2.63,-13.15,-0.13,2957.95,29.58
265,Entry long,2023-10-13 02:30,S2_Rev,1869.981,5.3,9910.8993,198.21,2.00,260.49,2.63,-13.15,-0.13,2957.95,29.58
266,Exit long,2023-10-28 02:30,LX_TP1,2002.902,5,9818.155,196.36,2.00,225,2.29,-24.65,-0.25,3154.31,31.54
266,Entry long,2023-10-24 20:00,S2_Rev,1963.631,5,9818.155,196.36,2.00,225,2.29,-24.65,-0.25,3154.31,31.54
267,Exit long,2023-11-07 17:00,LX_SL,1964.609,5,9922.275,-99.23,-1.00,98.08,0.99,-99.23,-1.00,3055.08,30.55
267,Entry long,2023-11-01 03:00,S2_Rev,1984.455,5,9922.275,-99.23,-1.00,98.08,0.99,-99.23,-1.00,3055.08,30.55
268,Exit long,2023-11-09 16:00,LX_SL,1946.795,5,9832.305,-98.33,-1.00,22.95,0.23,-98.33,-1.00,2956.75,29.57
268,Entry long,2023-11-07 22:00,S2_Rev,1966.461,5,9832.305,-98.33,-1.00,22.95,0.23,-98.33,-1.00,2956.75,29.57
269,Exit long,2023-11-17 12:00,LX_TP1,1985.756,5.1,9928.7871,198.57,2.00,209.91,2.11,-96.23,-0.97,3155.31,31.55
269,Entry long,2023-11-10 22:30,S2_Rev,1946.821,5.1,9928.7871,198.57,2.00,209.91,2.11,-96.23,-0.97,3155.31,31.55
270,Exit long,2023-11-27 09:30,LX_TP1,2016.974,5,9887.135,197.74,2.00,203.62,2.06,-60.63,-0.61,3353.05,33.53
270,Entry long,2023-11-20 09:00,S2_Rev,1977.427,5,9887.135,197.74,2.00,203.62,2.06,-60.63,-0.61,3353.05,33.53
271,Exit long,2023-12-04 23:30,LX_SL,2029.618,4.8,9840.5808,-98.41,-1.00,15.54,0.16,-117.24,-1.19,3254.63,32.55
271,Entry long,2023-12-04 23:00,S2_Rev,2050.121,4.8,9840.5808,-98.41,-1.00,15.54,0.16,-117.24,-1.19,3254.63,32.55
272,Exit long,2023-12-05 23:30,LX_SL,2010.564,4.9,9951.2826,-99.52,-1.00,50.79,0.51,-99.52,-1.00,3155.12,31.55
272,Entry long,2023-12-05 04:00,S2_Rev,2030.874,4.9,9951.2826,-99.52,-1.00,50.79,0.51,-99.52,-1.00,3155.12,31.55
273,Exit long,2023-12-11 15:30,LX_SL,1993.432,4.9,9866.4881,-98.67,-1.00,3.7,0.04,-98.67,-1.00,3056.44,30.56
273,Entry long,2023-12-08 23:30,S2_Rev,2013.569,4.9,9866.4881,-98.67,-1.00,3.7,0.04,-98.67,-1.00,3056.44,30.56
274,Exit long,2023-12-12 01:30,LX_SL,1976.96,5,9984.655,-99.85,-1.00,4.2,0.04,-99.85,-1.00,2956.59,29.57
274,Entry long,2023-12-11 16:30,S2_Rev,1996.931,5,9984.655,-99.85,-1.00,4.2,0.04,-99.85,-1.00,2956.59,29.57
