Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
181,Entry long,2021-06-17 19:00,S2_LE,1798.501,5.5,9891.7555,-98.93,-1.00,9.62,0.10,-98.93,-1.00,3162.87,31.63
182,Exit long,2021-06-19 03:30,S2_SL,1762.338,5.6,9968.7896,-99.7,-1.00,95.59,0.96,-99.7,-1.00,3063.18,30.63
182,Entry long,2021-06-17 22:30,S2_LE,1780.141,5.6,9968.7896,-99.7,-1.00,95.59,0.96,-99.7,-1.00,3063.18,30.63
183,Exit long,2021-06-29 20:30,S2_SL,1758.733,5.6,9948.3944,-99.49,-1.00,103.72,1.04,-99.49,-1.00,2963.69,29.64
183,Entry long,2021-06-21 11:30,S2_LE,1776.499,5.6,9948.3944,-99.49,-1.00,103.72,1.04,-99.49,-1.00,2963.69,29.64
184,Exit long,2021-07-03 02:30,S2_LX_TP1,1789.539,5.6,9824.9256,196.49,2.00,227.8,2.32,-13.17,-0.13,3160.18,31.60
184,Entry long,2021-06-29 23:00,S2_LE,1754.451,5.6,9824.9256,196.49,2.00,227.8,2.32,-13.17,-0.13,3160.18,31.60
185,Exit long,2021-07-14 21:30,S2_LX_TP1,1821.21,5.5,9820.2555,196.4,2.00,243.97,2.48,-11.01,-0.11,3356.58,33.57
185,Entry long,2021-07-05 09:00,S2_LE,1785.501,5.5,9820.2555,196.4,2.00,243.97,2.48,-11.01,-0.11,3356.58,33.57
186,Exit long,2021-07-19 14:00,S2_SL,1806.947,5.4,9856.0854,-98.57,-1.00,48.27,0.49,-98.57,-1.00,3258.01,32.58
186,Entry long,2021-07-15 12:00,S2_LE,1825.201,5.4,9856.0854,-98.57,-1.00,48.27,0.49,-98.57,-1.00,3258.01,32.58
187,Exit long,2021-07-21 20:00,S2_SL,1796.117,5.5,9978.4355,-99.79,-1.00,59.17,0.59,-99.79,-1.00,3158.22,31.58
187,Entry long,2021-07-19 22:30,S2_LE,1814.261,5.5,9978.4355,-99.79,-1.00,59.17,0.59,-99.79,-1.00,3158.22,31.58
188,Exit long,2021-08-06 20:30,S2_SL,1786.157,5.5,9923.1055,-99.24,-1.00,156.63,1.58,-99.24,-1.00,3058.97,30.59
188,Entry long,2021-07-21 22:30,S2_LE,1804.201,5.5,9923.1055,-99.24,-1.00,156.63,1.58,-99.24,-1.00,3058.97,30.59
189,Exit long,2021-08-09 09:30,S2_LX_TP1,1737.774,5.8,9881.4658,197.62,2.00,221.96,2.25,-5.52,-0.06,3256.6,32.57
189,Entry long,2021-08-09 07:30,S2_LE,1703.701,5.8,9881.4658,197.62,2.00,221.96,2.25,-5.52,-0.06,3256.6,32.57
190,Exit long,2021-08-16 13:00,S2_LX_TP1,1774.599,5.7,9874.1727,241.04,2.44,286.88,2.91,-90.12,-0.91,3497.64,34.98
190,Entry long,2021-08-10 09:00,S2_LE,1732.311,5.7,9874.1727,241.04,2.44,286.88,2.91,-90.12,-0.91,3497.64,34.98
191,Exit long,2021-08-30 14:00,S2_LX_TP1,1812.199,5.6,9940.6104,207.7,2.09,269.31,2.71,-29.73,-0.30,3705.34,37.05
191,Entry long,2021-08-16 14:30,S2_LE,1775.109,5.6,9940.6104,207.7,2.09,269.31,2.71,-29.73,-0.30,3705.34,37.05
192,Exit long,2021-09-07 22:00,S2_SL,1796.75,5.5,9981.9555,-99.83,-1.00,105.1,1.05,-99.83,-1.00,3605.51,36.06
192,Entry long,2021-08-31 17:00,S2_LE,1814.901,5.5,9981.9555,-99.83,-1.00,105.1,1.05,-99.83,-1.00,3605.51,36.06
193,Exit long,2021-09-16 17:30,S2_SL,1777.683,5.5,9876.0255,-98.77,-1.00,72.04,0.73,-98.77,-1.00,3506.74,35.07
193,Entry long,2021-09-08 08:00,S2_LE,1795.641,5.5,9876.0255,-98.77,-1.00,72.04,0.73,-98.77,-1.00,3506.74,35.07
194,Exit long,2021-09-16 20:30,S2_SL,1761.239,5.6,9962.5736,-99.64,-1.00,7.83,0.08,-99.64,-1.00,3407.11,34.07
194,Entry long,2021-09-16 18:30,S2_LE,1779.031,5.6,9962.5736,-99.64,-1.00,7.83,0.08,-99.64,-1.00,3407.11,34.07
195,Exit long,2021-09-28 15:00,S2_SL,1736.45,5.7,9997.7487,-99.98,-1.00,189.52,1.90,-99.98,-1.00,3307.12,33.07
195,Entry long,2021-09-16 23:00,S2_LE,1753.991,5.7,9997.7487,-99.98,-1.00,189.52,1.90,-99.98,-1.00,3307.12,33.07
196,Exit long,2021-09-29 22:00,S2_SL,1724.876,5.7,9931.1157,-99.32,-1.00,18.8,0.19,-99.32,-1.00,3207.8,32.08
196,Entry long,2021-09-28 15:30,S2_LE,1742.301,5.7,9931.1157,-99.32,-1.00,18.8,0.19,-99.32,-1.00,3207.8,32.08
197,Exit long,2021-10-04 07:00,S2_LX_TP1,1762.56,5.7,9849.6057,196.99,2.00,212.38,2.16,-43.33,-0.44,3404.79,34.05
197,Entry long,2021-09-29 23:00,S2_LE,1728.001,5.7,9849.6057,196.99,2.00,212.38,2.16,-43.33,-0.44,3404.79,34.05
198,Exit long,2021-10-14 00:00,S2_LX_TP1,1793.93,5.6,9849.0336,196.97,2.00,209.24,2.12,-78.15,-0.79,3601.76,36.02
198,Entry long,2021-10-04 12:00,S2_LE,1758.756,5.6,9849.0336,196.97,2.00,209.24,2.12,-78.15,-0.79,3601.76,36.02
199,Exit long,2021-10-15 19:30,S2_SL,1778.94,5.5,9883.0105,-98.84,-1.00,19.74,0.20,-98.84,-1.00,3502.92,35.03
199,Entry long,2021-10-14 18:00,S2_LE,1796.911,5.5,9883.0105,-98.84,-1.00,19.74,0.20,-98.84,-1.00,3502.92,35.03
200,Exit long,2021-10-22 21:00,S2_LX_TP1,1803.633,5.6,9902.3064,198.04,2.00,221.43,2.24,-51.35,-0.52,3700.96,37.01
200,Entry long,2021-10-16 03:30,S2_LE,1768.269,5.6,9902.3064,198.04,2.00,221.43,2.24,-51.35,-0.52,3700.96,37.01
201,Exit long,2021-10-29 21:30,S2_SL,1775.697,5.5,9864.9925,-98.66,-1.00,92.37,0.94,-98.66,-1.00,3602.3,36.02
201,Entry long,2021-10-23 04:30,S2_LE,1793.635,5.5,9864.9925,-98.66,-1.00,92.37,0.94,-98.66,-1.00,3602.3,36.02
202,Exit long,2021-11-03 22:00,S2_SL,1760.19,5.6,9956.6376,-99.57,-1.00,103.31,1.04,-99.57,-1.00,3502.73,35.03
202,Entry long,2021-10-30 00:00,S2_LE,1777.971,5.6,9956.6376,-99.57,-1.00,103.31,1.04,-99.57,-1.00,3502.73,35.03
203,Exit long,2021-11-08 16:30,S2_LX_TP1,1812.199,5.6,9936.6456,211.67,2.13,263.45,2.65,-16.81,-0.17,3714.4,37.14
203,Entry long,2021-11-04 16:00,S2_LE,1774.401,5.6,9936.6456,211.67,2.13,263.45,2.65,-16.81,-0.17,3714.4,37.14
204,Exit long,2021-11-10 23:00,S2_LX_TP1,1858.086,5.4,9836.9316,196.73,2.00,253.35,2.58,-19.73,-0.20,3911.13,39.11
204,Entry long,2021-11-08 22:00,S2_LE,1821.654,5.4,9836.9316,196.73,2.00,253.35,2.58,-19.73,-0.20,3911.13,39.11
205,Exit long,2021-11-22 22:00,S2_SL,1829.015,5.4,9976.4514,-99.77,-1.00,160.13,1.61,-99.77,-1.00,3811.36,38.11
205,Entry long,2021-11-11 03:30,S2_LE,1847.491,5.4,9976.4514,-99.77,-1.00,160.13,1.61,-99.77,-1.00,3811.36,38.11
206,Exit long,2021-11-23 21:00,S2_SL,1790.868,5.5,9949.2745,-99.5,-1.00,18.98,0.19,-99.5,-1.00,3711.86,37.12
206,Entry long,2021-11-23 08:00,S2_LE,1808.959,5.5,9949.2745,-99.5,-1.00,18.98,0.19,-99.5,-1.00,3711.86,37.12
207,Exit long,2021-12-01 00:00,S2_SL,1771.817,5.5,9843.438,-98.44,-1.00,142.36,1.45,-98.44,-1.00,3613.41,36.13
207,Entry long,2021-11-24 03:30,S2_LE,1789.716,5.5,9843.438,-98.44,-1.00,142.36,1.45,-98.44,-1.00,3613.41,36.13
208,Exit long,2021-12-02 22:30,S2_SL,1763.274,5.6,9974.0816,-99.75,-1.00,4.56,0.05,-99.75,-1.00,3513.67,35.14
208,Entry long,2021-12-02 08:30,S2_LE,1781.086,5.6,9974.0816,-99.75,-1.00,4.56,0.05,-99.75,-1.00,3513.67,35.14
209,Exit long,2021-12-17 10:00,S2_LX_TP1,1801.983,5.6,9893.2456,197.86,2.00,205.29,2.08,-80.09,-0.81,3711.53,37.12
209,Entry long,2021-12-03 04:00,S2_LE,1766.651,5.6,9893.2456,197.86,2.00,205.29,2.08,-80.09,-0.81,3711.53,37.12
210,Exit long,2021-12-21 23:30,S2_SL,1785.009,5.5,9916.7255,-99.18,-1.00,61.76,0.62,-99.18,-1.00,3612.35,36.12
210,Entry long,2021-12-17 11:30,S2_LE,1803.041,5.5,9916.7255,-99.18,-1.00,61.76,0.62,-99.18,-1.00,3612.35,36.12
211,Exit long,2021-12-31 22:00,S2_LX_TP1,1823.076,5.5,9830.3205,196.6,2.00,220.57,2.24,-12.82,-0.13,3808.95,38.09
211,Entry long,2021-12-22 02:00,S2_LE,1787.331,5.5,9830.3205,196.6,2.00,220.57,2.24,-12.82,-0.13,3808.95,38.09
212,Exit long,2022-01-19 23:30,S2_LX_TP1,1836.244,5.5,9901.3255,198.02,2.00,211.69,2.14,-98.68,-1.00,4006.96,40.07
212,Entry long,2022-01-04 00:30,S2_LE,1800.241,5.5,9901.3255,198.02,2.00,211.69,2.14,-98.68,-1.00,4006.96,40.07
213,Exit long,2022-01-27 03:30,S2_SL,1820.609,5.4,9930.6054,-99.32,-1.00,80.08,0.81,-99.32,-1.00,3907.65,39.08
213,Entry long,2022-01-20 13:30,S2_LE,1839.001,5.4,9930.6054,-99.32,-1.00,80.08,0.81,-99.32,-1.00,3907.65,39.08
214,Exit long,2022-01-27 23:30,S2_SL,1796.211,5.5,9978.958,-99.8,-1.00,13.99,0.14,-99.8,-1.00,3807.85,38.08
214,Entry long,2022-01-27 17:00,S2_LE,1814.356,5.5,9978.958,-99.8,-1.00,13.99,0.14,-99.8,-1.00,3807.85,38.08
215,Exit long,2022-01-28 19:00,S2_SL,1780.693,5.5,9892.7455,-98.93,-1.00,4.01,0.04,-98.93,-1.00,3708.92,37.09
215,Entry long,2022-01-28 10:30,S2_LE,1798.681,5.5,9892.7455,-98.93,-1.00,4.01,0.04,-98.93,-1.00,3708.92,37.09
216,Exit long,2022-02-08 22:00,S2_LX_TP1,1823.556,5.5,9832.9055,196.65,2.00,203.16,2.07,-18.71,-0.19,3905.57,39.06
216,Entry long,2022-01-31 11:30,S2_LE,1787.801,5.5,9832.9055,196.65,2.00,203.16,2.07,-18.71,-0.19,3905.57,39.06
217,Exit long,2022-02-12 05:30,S2_LX_TP1,1862.53,5.4,9860.4594,197.2,2.00,212.88,2.16,-29.22,-0.30,4102.77,41.03
217,Entry long,2022-02-09 07:30,S2_LE,1826.011,5.4,9860.4594,197.2,2.00,212.88,2.16,-29.22,-0.30,4102.77,41.03
218,Exit long,2022-02-15 16:30,S2_SL,1859.804,5.3,9956.5323,-99.57,-1.00,2.14,0.02,-99.57,-1.00,4003.2,40.03
218,Entry long,2022-02-15 15:00,S2_LE,1878.591,5.3,9956.5323,-99.57,-1.00,2.14,0.02,-99.57,-1.00,4003.2,40.03
219,Exit long,2022-02-17 22:00,S2_LX_TP1,1893.313,5.3,9837.8123,196.75,2.00,220.26,2.24,-65.67,-0.67,4199.95,42.00
219,Entry long,2022-02-15 18:30,S2_LE,1856.191,5.3,9837.8123,196.75,2.00,220.26,2.24,-65.67,-0.67,4199.95,42.00
220,Exit long,2022-02-24 18:30,S2_LX_TP2,1968.272,5.2,9841.3692,393.65,4.00,419.11,4.26,-36.77,-0.37,4593.59,45.94
220,Entry long,2022-02-17 22:30,S2_LE,1892.571,5.2,9841.3692,393.65,4.00,419.11,4.26,-36.77,-0.37,4593.59,45.94
221,Exit long,2022-03-01 00:30,S2_SL,1896.636,5.2,9962.134,-99.63,-1.00,7.51,0.08,-99.63,-1.00,4493.97,44.94
221,Entry long,2022-02-28 22:30,S2_LE,1915.795,5.2,9962.134,-99.63,-1.00,7.51,0.08,-99.63,-1.00,4493.97,44.94
222,Exit long,2022-03-07 10:00,S2_LX_TP2,1993.461,5.2,9967.3132,398.68,4.00,438.2,4.40,-17.11,-0.17,4892.65,48.93
222,Entry long,2022-03-01 22:00,S2_LE,1916.791,5.2,9967.3132,398.68,4.00,438.2,4.40,-17.11,-0.17,4892.65,48.93
223,Exit long,2022-03-07 21:30,S2_SL,1962.615,5,9912.205,-99.13,-1.00,100.65,1.02,-99.13,-1.00,4793.52,47.94
223,Entry long,2022-03-07 15:30,S2_LE,1982.441,5,9912.205,-99.13,-1.00,100.65,1.02,-99.13,-1.00,4793.52,47.94
224,Exit long,2022-03-09 01:00,S2_LX_TP2,2058.268,5,9895.525,395.82,4.00,456.58,4.61,-58.52,-0.59,5189.33,51.89
224,Entry long,2022-03-07 22:00,S2_LE,1979.105,5,9895.525,395.82,4.00,456.58,4.61,-58.52,-0.59,5189.33,51.89
225,Exit long,2022-03-09 21:00,S2_SL,1994.038,4.9,9869.4869,-98.7,-1.00,35.52,0.36,-98.7,-1.00,5090.63,50.91
225,Entry long,2022-03-09 18:30,S2_LE,2014.181,4.9,9869.4869,-98.7,-1.00,35.52,0.36,-98.7,-1.00,5090.63,50.91
226,Exit long,2022-03-11 20:30,S2_SL,1961.823,5,9908.205,-99.09,-1.00,137.65,1.39,-99.09,-1.00,4991.54,49.92
226,Entry long,2022-03-10 15:30,S2_LE,1981.641,5,9908.205,-99.09,-1.00,137.65,1.39,-99.09,-1.00,4991.54,49.92
227,Exit long,2022-03-15 08:00,S2_SL,1946.399,5,9830.305,-98.31,-1.00,9.45,0.10,-98.31,-1.00,4893.23,48.93
227,Entry long,2022-03-14 17:30,S2_LE,1966.061,5,9830.305,-98.31,-1.00,9.45,0.10,-98.31,-1.00,4893.23,48.93
228,Exit long,2022-03-15 13:00,S2_SL,1930.668,5.1,9945.8721,-99.47,-1.00,8.51,0.09,-99.47,-1.00,4793.77,47.94
228,Entry long,2022-03-15 08:30,S2_LE,1950.171,5.1,9945.8721,-99.47,-1.00,8.51,0.09,-99.47,-1.00,4793.77,47.94
229,Exit long,2022-03-15 22:00,S2_SL,1912.214,5.1,9850.8081,-98.52,-1.00,10.35,0.11,-98.52,-1.00,4695.25,46.95
229,Entry long,2022-03-15 18:00,S2_LE,1931.531,5.1,9850.8081,-98.52,-1.00,10.35,0.11,-98.52,-1.00,4695.25,46.95
230,Exit long,2022-03-17 02:00,S2_SL,1895.612,5.2,9956.7572,-99.57,-1.00,64.16,0.64,-99.57,-1.00,4595.68,45.96
230,Entry long,2022-03-16 15:00,S2_LE,1914.761,5.2,9956.7572,-99.57,-1.00,64.16,0.64,-99.57,-1.00,4595.68,45.96
231,Exit long,2022-03-22 22:00,S2_SL,1915.154,5.1,9865.9551,-98.67,-1.00,34.22,0.35,-98.67,-1.00,4497.01,44.97
231,Entry long,2022-03-18 12:30,S2_LE,1934.501,5.1,9865.9551,-98.67,-1.00,34.22,0.35,-98.67,-1.00,4497.01,44.97
232,Exit long,2022-03-24 23:30,S2_LX_TP1,1959.883,5.2,9991.566,199.83,2.00,230.28,2.30,-27.33,-0.27,4696.83,46.97
232,Entry long,2022-03-23 14:00,S2_LE,1921.455,5.2,9991.566,199.83,2.00,230.28,2.30,-27.33,-0.27,4696.83,46.97
233,Exit long,2022-03-28 11:30,S2_SL,1942.538,5,9810.805,-98.11,-1.00,10.4,0.11,-98.11,-1.00,4598.72,45.99
233,Entry long,2022-03-25 03:30,S2_LE,1962.161,5,9810.805,-98.11,-1.00,10.4,0.11,-98.11,-1.00,4598.72,45.99
234,Exit long,2022-03-29 03:00,S2_SL,1923.629,5.1,9909.6111,-99.1,-1.00,13.31,0.13,-99.1,-1.00,4499.61,45.00
234,Entry long,2022-03-28 13:00,S2_LE,1943.061,5.1,9909.6111,-99.1,-1.00,13.31,0.13,-99.1,-1.00,4499.61,45.00
235,Exit long,2022-04-11 21:00,S2_LX_TP1,1962.072,5.1,9810.3651,196.2,2.00,235.6,2.40,-45.4,-0.46,4695.82,46.96
235,Entry long,2022-03-30 12:00,S2_LE,1923.601,5.1,9810.3651,196.2,2.00,235.6,2.40,-45.4,-0.46,4695.82,46.96
236,Exit long,2022-04-18 16:00,S2_LX_TP1,1991.427,5.1,9957.1431,199.13,2.00,207.82,2.09,-17.75,-0.18,4894.95,48.95
236,Entry long,2022-04-12 09:00,S2_LE,1952.381,5.1,9957.1431,199.13,2.00,207.82,2.09,-17.75,-0.18,4894.95,48.95
237,Exit long,2022-04-19 22:30,S2_SL,1955.238,5,9874.945,-98.75,-1.00,34.81,0.35,-98.75,-1.00,4796.2,47.96
237,Entry long,2022-04-19 13:30,S2_LE,1974.989,5,9874.945,-98.75,-1.00,34.81,0.35,-98.75,-1.00,4796.2,47.96
238,Exit long,2022-04-22 23:00,S2_SL,1928.331,5.1,9933.8361,-99.35,-1.00,53.54,0.54,-99.35,-1.00,4696.85,46.97
238,Entry long,2022-04-20 11:30,S2_LE,1947.811,5.1,9933.8361,-99.35,-1.00,53.54,0.54,-99.35,-1.00,4696.85,46.97
239,Exit long,2022-04-27 21:30,S2_SL,1885.187,5.2,9902.0012,-99.03,-1.00,36.19,0.37,-99.03,-1.00,4597.82,45.98
239,Entry long,2022-04-26 13:30,S2_LE,1904.231,5.2,9902.0012,-99.03,-1.00,36.19,0.37,-99.03,-1.00,4597.82,45.98
240,Exit long,2022-05-02 20:30,S2_SL,1867.217,5.3,9996.2187,-99.97,-1.00,179.25,1.79,-99.97,-1.00,4497.85,44.98
240,Entry long,2022-04-28 08:30,S2_LE,1886.079,5.3,9996.2187,-99.97,-1.00,179.25,1.79,-99.97,-1.00,4497.85,44.98
241,Exit long,2022-05-05 09:30,S2_LX_TP1,1900.861,5.3,9877.0323,197.53,2.00,204.68,2.07,-72.56,-0.73,4695.38,46.95
241,Entry long,2022-05-02 23:30,S2_LE,1863.591,5.3,9877.0323,197.53,2.00,204.68,2.07,-72.56,-0.73,4695.38,46.95
242,Exit long,2022-05-09 18:00,S2_SL,1857.695,5.3,9945.2433,-99.46,-1.00,85.06,0.86,-99.46,-1.00,4595.92,45.96
242,Entry long,2022-05-06 01:00,S2_LE,1876.461,5.3,9945.2433,-99.46,-1.00,85.06,0.86,-99.46,-1.00,4595.92,45.96
243,Exit long,2022-05-11 07:30,S2_SL,1834.004,5.3,9818.4143,-98.19,-1.00,68.21,0.69,-98.19,-1.00,4497.73,44.98
243,Entry long,2022-05-10 04:30,S2_LE,1852.531,5.3,9818.4143,-98.19,-1.00,68.21,0.69,-98.19,-1.00,4497.73,44.98
244,Exit long,2022-05-13 00:30,S2_SL,1831.47,5.4,9989.8434,-99.91,-1.00,22.89,0.23,-99.91,-1.00,4397.82,43.98
244,Entry long,2022-05-12 14:00,S2_LE,1849.971,5.4,9989.8434,-99.91,-1.00,22.89,0.23,-99.91,-1.00,4397.82,43.98
245,Exit long,2022-05-13 21:00,S2_SL,1804.789,5.4,9844.3134,-98.45,-1.00,31.8,0.32,-98.45,-1.00,4299.37,42.99
245,Entry long,2022-05-13 04:30,S2_LE,1823.021,5.4,9844.3134,-98.45,-1.00,31.8,0.32,-98.45,-1.00,4299.37,42.99
246,Exit long,2022-05-23 17:00,S2_LX_TP1,1860.855,5.4,9851.5926,197.02,2.00,209.53,2.13,-94.87,-0.96,4496.4,44.96
246,Entry long,2022-05-17 09:30,S2_LE,1824.369,5.4,9851.5926,197.02,2.00,209.53,2.13,-94.87,-0.96,4496.4,44.96
247,Exit long,2022-06-01 09:30,S2_SL,1832.509,5.4,9995.5134,-99.96,-1.00,100.65,1.01,-99.96,-1.00,4396.43,43.96
247,Entry long,2022-05-24 00:30,S2_LE,1851.021,5.4,9995.5134,-99.96,-1.00,100.65,1.01,-99.96,-1.00,4396.43,43.96
248,Exit long,2022-06-03 08:30,S2_LX_TP1,1869.955,5.4,9899.7714,197.99,2.00,202.33,2.04,-29.65,-0.30,4594.42,45.94
248,Entry long,2022-06-01 13:00,S2_LE,1833.291,5.4,9899.7714,197.99,2.00,202.33,2.04,-29.65,-0.30,4594.42,45.94
249,Exit long,2022-06-10 20:00,S2_SL,1832.232,5.4,9994.0014,-99.95,-1.00,48.05,0.48,-99.95,-1.00,4494.47,44.94
249,Entry long,2022-06-04 00:30,S2_LE,1850.741,5.4,9994.0014,-99.95,-1.00,48.05,0.48,-99.95,-1.00,4494.47,44.94
250,Exit long,2022-06-13 20:30,S2_SL,1844.765,5.3,9876.0253,-98.77,-1.00,20.24,0.20,-98.77,-1.00,4395.7,43.96
250,Entry long,2022-06-13 13:00,S2_LE,1863.401,5.3,9876.0253,-98.77,-1.00,20.24,0.20,-98.77,-1.00,4395.7,43.96
251,Exit long,2022-06-17 00:00,S2_LX_TP1,1844.29,5.5,9944.7095,198.89,2.00,213.41,2.15,-6.35,-0.06,4594.58,45.95
251,Entry long,2022-06-15 04:30,S2_LE,1808.129,5.5,9944.7095,198.89,2.00,213.41,2.15,-6.35,-0.06,4594.58,45.95
252,Exit long,2022-06-22 03:30,S2_SL,1828.084,5.4,9971.3754,-99.72,-1.00,35.15,0.35,-99.72,-1.00,4494.86,44.95
252,Entry long,2022-06-17 15:30,S2_LE,1846.551,5.4,9971.3754,-99.72,-1.00,35.15,0.35,-99.72,-1.00,4494.86,44.95
253,Exit long,2022-06-29 14:30,S2_SL,1816.075,5.4,9905.8734,-99.07,-1.00,63.81,0.64,-99.07,-1.00,4395.79,43.96
253,Entry long,2022-06-23 15:30,S2_LE,1834.421,5.4,9905.8734,-99.07,-1.00,63.81,0.64,-99.07,-1.00,4395.79,43.96
254,Exit long,2022-07-01 12:00,S2_SL,1800.158,5.4,9819.0522,-98.2,-1.00,36.49,0.37,-98.2,-1.00,4297.59,42.98
254,Entry long,2022-06-30 07:00,S2_LE,1818.343,5.4,9819.0522,-98.2,-1.00,36.49,0.37,-98.2,-1.00,4297.59,42.98
255,Exit long,2022-07-05 22:00,S2_SL,1772.466,5.5,9847.0405,-98.48,-1.00,131.5,1.34,-98.48,-1.00,4199.12,41.99
255,Entry long,2022-07-01 20:00,S2_LE,1790.371,5.5,9847.0405,-98.48,-1.00,131.5,1.34,-98.48,-1.00,4199.12,41.99
256,Exit long,2022-07-12 09:00,S2_SL,1724.618,5.7,9929.628,-99.31,-1.00,59.39,0.60,-99.31,-1.00,4099.81,41.00
256,Entry long,2022-07-07 17:00,S2_LE,1742.04,5.7,9929.628,-99.31,-1.00,59.39,0.60,-99.31,-1.00,4099.81,41.00
257,Exit long,2022-07-13 20:30,S2_SL,1713.59,5.7,9866.1357,-98.67,-1.00,76.77,0.78,-98.67,-1.00,4001.14,40.01
257,Entry long,2022-07-12 09:30,S2_LE,1730.901,5.7,9866.1357,-98.67,-1.00,76.77,0.78,-98.67,-1.00,4001.14,40.01
258,Exit long,2022-07-21 04:00,S2_SL,1694.464,5.8,9927.1698,-99.28,-1.00,71.16,0.72,-99.28,-1.00,3901.86,39.02
258,Entry long,2022-07-15 08:00,S2_LE,1711.581,5.8,9927.1698,-99.28,-1.00,71.16,0.72,-99.28,-1.00,3901.86,39.02
259,Exit long,2022-07-22 22:30,S2_LX_TP1,1729.878,5.8,9836.568,196.72,2.00,251.2,2.55,-91.41,-0.93,4098.58,40.99
259,Entry long,2022-07-21 07:00,S2_LE,1695.96,5.8,9836.568,196.72,2.00,251.2,2.55,-91.41,-0.93,4098.58,40.99
260,Exit long,2022-07-26 20:00,S2_SL,1713.733,5.7,9866.9565,-98.68,-1.00,29.61,0.30,-98.68,-1.00,3999.9,40.00
260,Entry long,2022-07-23 00:00,S2_LE,1731.045,5.7,9866.9565,-98.68,-1.00,29.61,0.30,-98.68,-1.00,3999.9,40.00
261,Exit long,2022-07-28 23:00,S2_LX_TP1,1753.431,5.8,9970.4958,199.4,2.00,219.12,2.20,-46.12,-0.46,4199.31,41.99
261,Entry long,2022-07-26 23:00,S2_LE,1719.051,5.8,9970.4958,199.4,2.00,219.12,2.20,-46.12,-0.46,4199.31,41.99
262,Exit long,2022-08-10 23:00,S2_LX_TP1,1800.388,5.6,9884.4928,197.68,2.00,239.92,2.43,-63.38,-0.64,4396.99,43.97
262,Entry long,2022-08-01 16:30,S2_LE,1765.088,5.6,9884.4928,197.68,2.00,239.92,2.43,-63.38,-0.64,4396.99,43.97
263,Exit long,2022-08-15 17:30,S2_SL,1780.554,5.5,9891.9755,-98.93,-1.00,22.87,0.23,-98.93,-1.00,4298.06,42.98
263,Entry long,2022-08-11 00:30,S2_LE,1798.541,5.5,9891.9755,-98.93,-1.00,22.87,0.23,-98.93,-1.00,4298.06,42.98
264,Exit long,2022-08-18 23:30,S2_SL,1757.279,5.6,9940.1736,-99.41,-1.00,64.39,0.65,-99.41,-1.00,4198.65,41.99
264,Entry long,2022-08-15 20:00,S2_LE,1775.031,5.6,9940.1736,-99.41,-1.00,64.39,0.65,-99.41,-1.00,4198.65,41.99
265,Exit long,2022-08-22 14:00,S2_SL,1741.479,5.6,9850.7976,-98.52,-1.00,2.4,0.02,-98.52,-1.00,4100.13,41.00
265,Entry long,2022-08-19 06:00,S2_LE,1759.071,5.6,9850.7976,-98.52,-1.00,2.4,0.02,-98.52,-1.00,4100.13,41.00
266,Exit long,2022-08-31 15:00,S2_SL,1719.059,5.7,9897.6225,-98.99,-1.00,165.61,1.67,-98.99,-1.00,4001.15,40.01
266,Entry long,2022-08-22 18:30,S2_LE,1736.425,5.7,9897.6225,-98.99,-1.00,165.61,1.67,-98.99,-1.00,4001.15,40.01
267,Exit long,2022-09-01 20:30,S2_SL,1694.751,5.8,9928.8518,-99.3,-1.00,67.45,0.68,-99.3,-1.00,3901.85,39.02
267,Entry long,2022-08-31 19:00,S2_LE,1711.871,5.8,9928.8518,-99.3,-1.00,67.45,0.68,-99.3,-1.00,3901.85,39.02
268,Exit long,2022-09-15 19:00,S2_SL,1683.97,5.8,9865.6898,-98.66,-1.00,197.89,2.01,-98.66,-1.00,3803.19,38.03
268,Entry long,2022-09-01 21:00,S2_LE,1700.981,5.8,9865.6898,-98.66,-1.00,197.89,2.01,-98.66,-1.00,3803.19,38.03
269,Exit long,2022-09-23 18:30,S2_SL,1647.587,6,9985.386,-99.86,-1.00,142.91,1.43,-99.86,-1.00,3703.32,37.03
269,Entry long,2022-09-16 12:00,S2_LE,1664.231,6,9985.386,-99.86,-1.00,142.91,1.43,-99.86,-1.00,3703.32,37.03
270,Exit long,2022-09-26 08:30,S2_SL,1629.01,6,9872.796,-98.74,-1.00,1.34,0.01,-98.74,-1.00,3604.59,36.05
270,Entry long,2022-09-26 06:30,S2_LE,1645.466,6,9872.796,-98.74,-1.00,1.34,0.01,-98.74,-1.00,3604.59,36.05
271,Exit long,2022-09-27 01:30,S2_SL,1623.585,6,9839.916,-98.41,-1.00,50.06,0.51,-98.41,-1.00,3506.18,35.06
271,Entry long,2022-09-26 18:30,S2_LE,1639.986,6,9839.916,-98.41,-1.00,50.06,0.51,-98.41,-1.00,3506.18,35.06
272,Exit long,2022-10-03 23:00,S2_LX_TP1,1686.641,6,9921.426,198.42,2.00,226.31,2.28,-78.43,-0.79,3704.6,37.05
272,Entry long,2022-09-29 12:30,S2_LE,1653.571,6,9921.426,198.42,2.00,226.31,2.28,-78.43,-0.79,3704.6,37.05
