Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
570,Entry long,2024-01-04 05:00,S1_LE,2040.849,4.8,9796.0752,-48.99,-0.50,48.48,0.49,-48.99,-0.50,73.49,0.73
571,Exit long,2024-01-05 23:30,S1_LX_TP1,2057.094,4.8,9824.9328,49.12,0.50,82.17,0.84,-26.21,-0.27,122.61,1.23
571,Entry long,2024-01-05 22:30,S1_LE,2046.861,4.8,9824.9328,49.12,0.50,82.17,0.84,-26.21,-0.27,122.61,1.23
572,Exit long,2024-01-11 03:00,S1_SL,2020.188,4.9,9948.6709,-49.75,-0.50,57.18,0.57,-49.75,-0.50,72.86,0.73
572,Entry long,2024-01-08 23:30,S1_LE,2030.341,4.9,9948.6709,-49.75,-0.50,57.18,0.57,-49.75,-0.50,72.86,0.73
573,Exit long,2024-01-11 21:30,S1_LX_TP1,2037.197,4.9,9933.6279,48.64,0.49,60.27,0.61,-2.8,-0.03,121.5,1.21
573,Entry long,2024-01-11 08:30,S1_LE,2027.271,4.9,9933.6279,48.64,0.49,60.27,0.61,-2.8,-0.03,121.5,1.21
574,Exit long,2024-01-12 16:30,S1_LX_TP1,2038.586,4.9,9939.3805,49.69,0.50,55.69,0.56,-6.62,-0.07,171.19,1.71
574,Entry long,2024-01-12 05:30,S1_LE,2028.445,4.9,9939.3805,49.69,0.50,55.69,0.56,-6.62,-0.07,171.19,1.71
575,Exit long,2024-01-16 17:00,S1_SL,2040.748,4.8,9844.824,-49.23,-0.50,36.55,0.37,-49.23,-0.50,121.95,1.22
575,Entry long,2024-01-15 10:00,S1_LE,2051.005,4.8,9844.824,-49.23,-0.50,36.55,0.37,-49.23,-0.50,121.95,1.22
576,Exit long,2024-01-17 13:00,S1_SL,2019.8,4.9,9946.7599,-49.74,-0.50,0.63,0.01,-49.74,-0.50,72.21,0.72
576,Entry long,2024-01-17 10:30,S1_LE,2029.951,4.9,9946.7599,-49.74,-0.50,0.63,0.01,-49.74,-0.50,72.21,0.72
577,Exit long,2024-01-17 22:00,S1_SL,2015.884,4.9,9927.4784,-49.65,-0.50,14.96,0.15,-49.65,-0.50,22.57,0.23
577,Entry long,2024-01-17 19:00,S1_LE,2026.016,4.9,9927.4784,-49.65,-0.50,14.96,0.15,-49.65,-0.50,22.57,0.23
578,Exit long,2024-01-19 03:00,S1_LX_TP1,2018.914,4.9,9843.4679,49.21,0.50,59.92,0.61,-17.01,-0.17,71.78,0.72
578,Entry long,2024-01-18 08:30,S1_LE,2008.871,4.9,9843.4679,49.21,0.50,59.92,0.61,-17.01,-0.17,71.78,0.72
579,Exit long,2024-01-19 22:00,S1_LX_TP1,2033.803,4.9,9916.0614,49.57,0.50,77,0.78,-0.91,-0.01,121.35,1.21
579,Entry long,2024-01-19 15:00,S1_LE,2023.686,4.9,9916.0614,49.57,0.50,77,0.78,-0.91,-0.01,121.35,1.21
580,Exit long,2024-01-24 23:30,S1_SL,2015.969,4.9,9927.8949,-49.65,-0.50,57.96,0.58,-49.65,-0.50,71.7,0.72
580,Entry long,2024-01-22 20:00,S1_LE,2026.101,4.9,9927.8949,-49.65,-0.50,57.96,0.58,-49.65,-0.50,71.7,0.72
581,Exit long,2024-01-29 07:30,S1_LX_TP1,2026.542,4.9,9880.6589,49.4,0.50,59.48,0.60,-36.56,-0.37,121.1,1.21
581,Entry long,2024-01-25 10:00,S1_LE,2016.461,4.9,9880.6589,49.4,0.50,59.48,0.60,-36.56,-0.37,121.1,1.21
582,Exit long,2024-01-30 23:00,S1_LX_TP1,2042.843,4.9,9960.1369,49.79,0.50,78.1,0.78,-17.77,-0.18,170.89,1.71
582,Entry long,2024-01-30 04:30,S1_LE,2032.681,4.9,9960.1369,49.79,0.50,78.1,0.78,-17.77,-0.18,170.89,1.71
583,Exit long,2024-02-01 02:30,S1_LX_TP1,2046.089,4.9,9975.9639,49.87,0.50,98.34,0.99,-17.2,-0.17,220.77,2.21
583,Entry long,2024-01-31 05:00,S1_LE,2035.911,4.9,9975.9639,49.87,0.50,98.34,0.99,-17.2,-0.17,220.77,2.21
584,Exit long,2024-02-01 18:30,S1_SL,2036.262,4.8,9823.1808,-49.12,-0.50,9.86,0.10,-49.12,-0.50,171.64,1.72
584,Entry long,2024-02-01 10:30,S1_LE,2046.496,4.8,9823.1808,-49.12,-0.50,9.86,0.10,-49.12,-0.50,171.64,1.72
585,Exit long,2024-02-02 01:30,S1_LX_TP1,2058.059,4.8,9829.5408,49.14,0.50,85.34,0.87,-39.03,-0.40,220.79,2.21
585,Entry long,2024-02-01 22:30,S1_LE,2047.821,4.8,9829.5408,49.14,0.50,85.34,0.87,-39.03,-0.40,220.79,2.21
586,Exit long,2024-02-02 21:30,S1_SL,2045.087,4.8,9865.752,-49.33,-0.50,10.82,0.11,-49.33,-0.50,171.45,1.71
586,Entry long,2024-02-02 19:30,S1_LE,2055.365,4.8,9865.752,-49.33,-0.50,10.82,0.11,-49.33,-0.50,171.45,1.71
587,Exit long,2024-02-05 11:00,S1_SL,2031.345,4.8,9799.4592,-49,-0.50,0.56,0.01,-49,-0.50,122.45,1.22
587,Entry long,2024-02-05 07:30,S1_LE,2041.554,4.8,9799.4592,-49,-0.50,0.56,0.01,-49,-0.50,122.45,1.22
588,Exit long,2024-02-07 00:00,S1_LX_TP1,2035.722,4.9,9925.4204,49.62,0.50,62.25,0.63,-15.17,-0.15,172.06,1.72
588,Entry long,2024-02-06 02:00,S1_LE,2025.596,4.9,9925.4204,49.62,0.50,62.25,0.63,-15.17,-0.15,172.06,1.72
589,Exit long,2024-02-08 20:00,S1_SL,2025.912,4.9,9976.8606,-49.89,-0.50,41.43,0.42,-49.89,-0.50,122.17,1.22
589,Entry long,2024-02-07 22:00,S1_LE,2036.094,4.9,9976.8606,-49.89,-0.50,41.43,0.42,-49.89,-0.50,122.17,1.22
590,Exit long,2024-02-09 23:30,S1_SL,2021.706,4.9,9956.1483,-49.79,-0.50,26.33,0.26,-49.79,-0.50,72.38,0.72
590,Entry long,2024-02-09 01:00,S1_LE,2031.867,4.9,9956.1483,-49.79,-0.50,26.33,0.26,-49.79,-0.50,72.38,0.72
591,Exit long,2024-02-12 22:00,S1_SL,2015.198,4.9,9924.0974,-49.63,-0.50,11.04,0.11,-49.63,-0.50,22.76,0.23
591,Entry long,2024-02-12 07:30,S1_LE,2025.326,4.9,9924.0974,-49.63,-0.50,11.04,0.11,-49.63,-0.50,22.76,0.23
592,Exit long,2024-02-13 21:30,S1_SL,2011.288,4.9,9904.8404,-49.53,-0.50,56.1,0.57,-49.53,-0.50,-26.77,-0.27
592,Entry long,2024-02-13 03:00,S1_LE,2021.396,4.9,9904.8404,-49.53,-0.50,56.1,0.57,-49.53,-0.50,-26.77,-0.27
593,Exit long,2024-02-15 22:00,S1_LX_TP1,2002.723,5,9963.805,49.81,0.50,60.7,0.61,-43.36,-0.44,23.04,0.23
593,Entry long,2024-02-14 13:30,S1_LE,1992.761,5,9963.805,49.81,0.50,60.7,0.61,-43.36,-0.44,23.04,0.23
594,Exit long,2024-02-19 09:00,S1_LX_TP1,2017.915,4.9,9838.5973,49.19,0.50,62.98,0.64,-4.79,-0.05,72.22,0.72
594,Entry long,2024-02-17 00:00,S1_LE,2007.877,4.9,9838.5973,49.19,0.50,62.98,0.64,-4.79,-0.05,72.22,0.72
595,Exit long,2024-02-20 21:30,S1_LX_TP1,2027.5,4.9,9885.3286,49.42,0.50,54.17,0.55,-16.29,-0.16,121.65,1.22
595,Entry long,2024-02-20 07:00,S1_LE,2017.414,4.9,9885.3286,49.42,0.50,54.17,0.55,-16.29,-0.16,121.65,1.22
596,Exit long,2024-02-23 17:00,S1_SL,2017.461,4.9,9935.2449,-49.69,-0.50,35.57,0.36,-49.69,-0.50,71.96,0.72
596,Entry long,2024-02-21 10:30,S1_LE,2027.601,4.9,9935.2449,-49.69,-0.50,35.57,0.36,-49.69,-0.50,71.96,0.72
597,Exit long,2024-02-26 07:00,S1_LX_TP1,2033.942,4.9,9916.7376,49.58,0.50,86.76,0.87,-4.53,-0.05,121.54,1.22
597,Entry long,2024-02-23 20:00,S1_LE,2023.824,4.9,9916.7376,49.58,0.50,86.76,0.87,-4.53,-0.05,121.54,1.22
598,Exit long,2024-02-28 17:30,S1_SL,2024.834,4.9,9971.5539,-49.87,-0.50,21.85,0.22,-49.87,-0.50,71.67,0.72
598,Entry long,2024-02-26 15:30,S1_LE,2035.011,4.9,9971.5539,-49.87,-0.50,21.85,0.22,-49.87,-0.50,71.67,0.72
599,Exit long,2024-03-01 16:30,S1_LX_TP1,2041.429,4.9,9944.9959,58.01,0.58,103.68,1.04,-9.27,-0.09,129.68,1.30
599,Entry long,2024-02-28 21:00,S1_LE,2029.591,4.9,9944.9959,58.01,0.58,103.68,1.04,-9.27,-0.09,129.68,1.30
600,Exit long,2024-03-04 16:00,S1_LX_TP2,2086.444,4.8,9842.6928,172.24,1.75,181.29,1.84,-25.73,-0.26,301.91,3.02
600,Entry long,2024-03-01 18:30,S1_LE,2050.561,4.8,9842.6928,172.24,1.75,181.29,1.84,-25.73,-0.26,301.91,3.02
601,Exit long,2024-03-05 21:30,S1_LX_TP2,2128.182,4.7,9830.4307,172.02,1.75,189.64,1.93,-6.49,-0.07,473.94,4.74
601,Entry long,2024-03-04 22:00,S1_LE,2091.581,4.7,9830.4307,172.02,1.75,189.64,1.93,-6.49,-0.07,473.94,4.74
602,Exit long,2024-03-06 23:00,S1_LX_TP1,2140.127,4.6,9795.6126,48.97,0.50,90.75,0.93,-25.67,-0.26,522.91,5.23
602,Entry long,2024-03-06 15:30,S1_LE,2129.481,4.6,9795.6126,48.97,0.50,90.75,0.93,-25.67,-0.26,522.91,5.23
603,Exit long,2024-03-08 18:00,S1_LX_TP1,2167.788,4.6,9922.2184,49.61,0.50,64.47,0.65,-15.66,-0.16,572.52,5.73
603,Entry long,2024-03-08 01:30,S1_LE,2157.004,4.6,9922.2184,49.61,0.50,64.47,0.65,-15.66,-0.16,572.52,5.73
604,Exit long,2024-03-12 19:00,S1_SL,2170.687,4.5,9817.182,-49.09,-0.50,18.42,0.19,-49.09,-0.50,523.43,5.23
604,Entry long,2024-03-11 22:00,S1_LE,2181.596,4.5,9817.182,-49.09,-0.50,18.42,0.19,-49.09,-0.50,523.43,5.23
605,Exit long,2024-03-14 00:00,S1_LX_TP1,2170.056,4.6,9932.6006,49.66,0.50,70.28,0.71,-11.32,-0.11,573.08,5.73
605,Entry long,2024-03-13 09:00,S1_LE,2159.261,4.6,9932.6006,49.66,0.50,70.28,0.71,-11.32,-0.11,573.08,5.73
606,Exit long,2024-03-21 02:30,S1_LX_TP1,2163.354,4.6,9901.9278,49.5,0.50,103.6,1.05,-26.19,-0.26,622.58,6.23
606,Entry long,2024-03-18 16:30,S1_LE,2152.593,4.6,9901.9278,49.5,0.50,103.6,1.05,-26.19,-0.26,622.58,6.23
607,Exit long,2024-03-22 14:30,S1_SL,2170.823,4.5,9817.7985,-49.09,-0.50,19.65,0.20,-49.09,-0.50,573.49,5.73
607,Entry long,2024-03-22 08:00,S1_LE,2181.733,4.5,9817.7985,-49.09,-0.50,19.65,0.20,-49.09,-0.50,573.49,5.73
608,Exit long,2024-03-23 00:30,S1_SL,2163.622,4.5,9785.232,-48.93,-0.50,25.35,0.26,-48.93,-0.50,524.56,5.25
608,Entry long,2024-03-22 21:00,S1_LE,2174.496,4.5,9785.232,-48.93,-0.50,25.35,0.26,-48.93,-0.50,524.56,5.25
609,Exit long,2024-03-26 21:30,S1_LX_TP1,2179.135,4.6,9974.157,49.86,0.50,146.35,1.47,-23.44,-0.23,574.42,5.74
609,Entry long,2024-03-25 08:00,S1_LE,2168.295,4.6,9974.157,49.86,0.50,146.35,1.47,-23.44,-0.23,574.42,5.74
610,Exit long,2024-03-27 19:30,S1_LX_TP1,2190.332,4.5,9807.462,49.03,0.50,81.74,0.83,-28.51,-0.29,623.45,6.23
610,Entry long,2024-03-27 08:00,S1_LE,2179.436,4.5,9807.462,49.03,0.50,81.74,0.83,-28.51,-0.29,623.45,6.23
611,Exit long,2024-04-02 16:30,S1_LX_TP1,2259.766,4.4,9893.51,49.46,0.50,62.94,0.64,-9.79,-0.10,672.91,6.73
611,Entry long,2024-04-02 04:30,S1_LE,2248.525,4.4,9893.51,49.46,0.50,62.94,0.64,-9.79,-0.10,672.91,6.73
612,Exit long,2024-04-03 04:00,S1_LX_TP1,2277.173,4.4,9969.718,49.84,0.50,59.4,0.60,-4.16,-0.04,722.76,7.23
612,Entry long,2024-04-03 02:00,S1_LE,2265.845,4.4,9969.718,49.84,0.50,59.4,0.60,-4.16,-0.04,722.76,7.23
613,Exit long,2024-04-05 03:30,S1_SL,2283.635,4.3,9868.9816,-49.35,-0.50,45.14,0.46,-49.35,-0.50,673.41,6.73
613,Entry long,2024-04-04 23:00,S1_LE,2295.112,4.3,9868.9816,-49.35,-0.50,45.14,0.46,-49.35,-0.50,673.41,6.73
614,Exit long,2024-04-05 22:00,S1_LX_TP1,2297.54,4.3,9830.2773,49.14,0.50,75.5,0.77,-25.27,-0.26,722.55,7.23
614,Entry long,2024-04-05 15:30,S1_LE,2286.111,4.3,9830.2773,49.14,0.50,75.5,0.77,-25.27,-0.26,722.55,7.23
615,Exit long,2024-04-08 13:00,S1_LX_TP1,2339.077,4.2,9775.2522,48.87,0.50,111.72,1.14,-2.69,-0.03,771.42,7.71
615,Entry long,2024-04-08 10:30,S1_LE,2327.441,4.2,9775.2522,48.87,0.50,111.72,1.14,-2.69,-0.03,771.42,7.71
616,Exit long,2024-04-09 19:30,S1_LX_TP1,2349.58,4.2,9819.1464,49.09,0.50,115.11,1.17,-6.27,-0.06,820.51,8.21
616,Entry long,2024-04-09 02:00,S1_LE,2337.892,4.2,9819.1464,49.09,0.50,115.11,1.17,-6.27,-0.06,820.51,8.21
617,Exit long,2024-04-10 20:30,S1_SL,2341.584,4.2,9884.0784,-49.43,-0.50,28.22,0.29,-49.43,-0.50,771.09,7.71
617,Entry long,2024-04-10 04:30,S1_LE,2353.352,4.2,9884.0784,-49.43,-0.50,28.22,0.29,-49.43,-0.50,771.09,7.71
618,Exit long,2024-04-12 08:00,S1_LX_TP2,2376.423,4.2,9809.3184,171.66,1.75,184.88,1.88,-41.84,-0.43,942.74,9.43
618,Entry long,2024-04-11 07:30,S1_LE,2335.552,4.2,9809.3184,171.66,1.75,184.88,1.88,-41.84,-0.43,942.74,9.43
619,Exit long,2024-04-15 16:00,S1_SL,2349.549,4.2,9917.6994,-49.59,-0.50,6.4,0.06,-49.59,-0.50,893.15,8.93
619,Entry long,2024-04-15 10:30,S1_LE,2361.357,4.2,9917.6994,-49.59,-0.50,6.4,0.06,-49.59,-0.50,893.15,8.93
620,Exit long,2024-04-15 21:30,S1_SL,2346.22,4.2,9903.6504,-49.53,-0.50,12.93,0.13,-49.53,-0.50,843.62,8.44
620,Entry long,2024-04-15 20:00,S1_LE,2358.012,4.2,9903.6504,-49.53,-0.50,12.93,0.13,-49.53,-0.50,843.62,8.44
621,Exit long,2024-04-16 14:30,S1_LX_TP1,2368.87,4.2,9899.7612,49.49,0.50,147.31,1.49,-13.38,-0.14,893.12,8.93
621,Entry long,2024-04-16 01:00,S1_LE,2357.086,4.2,9899.7612,49.49,0.50,147.31,1.49,-13.38,-0.14,893.12,8.93
622,Exit long,2024-04-16 22:00,S1_SL,2366.229,4.2,9989.5362,-51.37,-0.51,0.58,0.01,-56,-0.56,841.74,8.42
622,Entry long,2024-04-16 21:30,S1_LE,2378.461,4.2,9989.5362,-51.37,-0.51,0.58,0.01,-56,-0.56,841.74,8.42
623,Exit long,2024-04-17 01:00,S1_LX_TP1,2394.854,4.1,9770.0581,48.84,0.50,62.64,0.64,-22.35,-0.23,890.58,8.91
623,Entry long,2024-04-16 23:00,S1_LE,2382.941,4.1,9770.0581,48.84,0.50,62.64,0.64,-22.35,-0.23,890.58,8.91
624,Exit long,2024-04-18 00:30,S1_SL,2376.513,4.1,9792.6737,-48.97,-0.50,29.04,0.30,-48.97,-0.50,841.61,8.42
624,Entry long,2024-04-17 16:30,S1_LE,2388.457,4.1,9792.6737,-48.97,-0.50,29.04,0.30,-48.97,-0.50,841.61,8.42
625,Exit long,2024-04-18 21:00,S1_LX_TP1,2384.916,4.2,9966.8184,49.83,0.50,60.72,0.61,-4.42,-0.04,891.44,8.91
625,Entry long,2024-04-18 11:00,S1_LE,2373.052,4.2,9966.8184,49.83,0.50,60.72,0.61,-4.42,-0.04,891.44,8.91
626,Exit long,2024-04-19 10:00,S1_LX_TP1,2407.588,4.1,9822.0051,49.11,0.50,91.34,0.93,-2.1,-0.02,940.55,9.41
626,Entry long,2024-04-19 09:30,S1_LE,2395.611,4.1,9822.0051,49.11,0.50,91.34,0.93,-2.1,-0.02,940.55,9.41
627,Exit long,2024-04-22 09:30,S1_SL,2376.344,4.1,9791.9767,-48.97,-0.50,55.94,0.57,-48.97,-0.50,891.58,8.92
627,Entry long,2024-04-19 22:30,S1_LE,2388.287,4.1,9791.9767,-48.97,-0.50,55.94,0.57,-48.97,-0.50,891.58,8.92
628,Exit long,2024-04-23 09:30,S1_SL,2320.888,4.2,9796.7184,-48.99,-0.50,7.89,0.08,-48.99,-0.50,842.59,8.43
628,Entry long,2024-04-23 09:00,S1_LE,2332.552,4.2,9796.7184,-48.99,-0.50,7.89,0.08,-48.99,-0.50,842.59,8.43
629,Exit long,2024-04-23 22:30,S1_LX_TP1,2319.801,4.3,9925.5223,49.62,0.50,102.46,1.03,-13.82,-0.14,892.22,8.92
629,Entry long,2024-04-23 20:30,S1_LE,2308.261,4.3,9925.5223,49.62,0.50,102.46,1.03,-13.82,-0.14,892.22,8.92
630,Exit long,2024-04-24 16:00,S1_SL,2316.175,4.2,9776.8272,-48.89,-0.50,14.6,0.15,-48.89,-0.50,843.32,8.43
630,Entry long,2024-04-24 12:00,S1_LE,2327.816,4.2,9776.8272,-48.89,-0.50,14.6,0.15,-48.89,-0.50,843.32,8.43
631,Exit long,2024-04-25 23:00,S1_LX_TP1,2331.05,4.3,9973.6522,49.86,0.50,109.37,1.10,-28.91,-0.29,893.19,8.93
631,Entry long,2024-04-25 14:00,S1_LE,2319.454,4.3,9973.6522,49.86,0.50,109.37,1.10,-28.91,-0.29,893.19,8.93
632,Exit long,2024-04-26 16:30,S1_LX_TP1,2346.353,4.2,9805.6602,49.02,0.50,65.18,0.66,-13.93,-0.14,942.21,9.42
632,Entry long,2024-04-26 10:30,S1_LE,2334.681,4.2,9805.6602,49.02,0.50,65.18,0.66,-13.93,-0.14,942.21,9.42
633,Exit long,2024-04-29 21:30,S1_SL,2325.479,4.2,9816.0972,-49.09,-0.50,30.13,0.31,-49.09,-0.50,893.12,8.93
633,Entry long,2024-04-29 16:00,S1_LE,2337.166,4.2,9816.0972,-49.09,-0.50,30.13,0.31,-49.09,-0.50,893.12,8.93
634,Exit long,2024-05-01 22:30,S1_LX_TP1,2303.31,4.3,9854.9636,49.27,0.50,80.19,0.81,-13.55,-0.14,942.39,9.42
634,Entry long,2024-05-01 18:00,S1_LE,2291.852,4.3,9854.9636,49.27,0.50,80.19,0.81,-13.55,-0.14,942.39,9.42
635,Exit long,2024-05-03 20:00,S1_SL,2295.747,4.3,9921.3255,-49.61,-0.50,6.34,0.06,-49.61,-0.50,892.78,8.93
635,Entry long,2024-05-03 13:00,S1_LE,2307.285,4.3,9921.3255,-49.61,-0.50,6.34,0.06,-49.61,-0.50,892.78,8.93
636,Exit long,2024-05-06 10:30,S1_LX_TP1,2311.203,4.3,9888.7358,49.44,0.50,67.31,0.68,-34.86,-0.35,942.22,9.42
636,Entry long,2024-05-04 01:30,S1_LE,2299.706,4.3,9888.7358,49.44,0.50,67.31,0.68,-34.86,-0.35,942.22,9.42
637,Exit long,2024-05-08 09:30,S1_SL,2308.23,4.3,9975.2733,-49.88,-0.50,6.57,0.07,-49.88,-0.50,892.33,8.92
637,Entry long,2024-05-07 22:30,S1_LE,2319.831,4.3,9975.2733,-49.88,-0.50,6.57,0.07,-49.88,-0.50,892.33,8.92
638,Exit long,2024-05-08 16:00,S1_SL,2304.364,4.3,9958.5635,-49.8,-0.50,23.41,0.24,-49.8,-0.50,842.53,8.43
638,Entry long,2024-05-08 11:30,S1_LE,2315.945,4.3,9958.5635,-49.8,-0.50,23.41,0.24,-49.8,-0.50,842.53,8.43
639,Exit long,2024-05-10 14:00,S1_LX_TP2,2355.962,4.3,9956.4049,174.23,1.75,186.52,1.87,-39.31,-0.39,1016.77,10.17
639,Entry long,2024-05-08 19:00,S1_LE,2315.443,4.3,9956.4049,174.23,1.75,186.52,1.87,-39.31,-0.39,1016.77,10.17
640,Exit long,2024-05-13 09:00,S1_SL,2357.703,4.2,9952.1184,-49.77,-0.50,5.91,0.06,-49.77,-0.50,967,9.67
640,Entry long,2024-05-11 02:00,S1_LE,2369.552,4.2,9952.1184,-49.77,-0.50,5.91,0.06,-49.77,-0.50,967,9.67
641,Exit long,2024-05-14 22:00,S1_LX_TP1,2349.962,4.2,9820.7424,49.1,0.50,78.7,0.80,-15.84,-0.16,1016.1,10.16
641,Entry long,2024-05-14 08:30,S1_LE,2338.272,4.2,9820.7424,49.1,0.50,78.7,0.80,-15.84,-0.16,1016.1,10.16
642,Exit long,2024-05-20 19:00,S1_LX_TP2,2431.699,4.2,9999.6162,213.52,2.14,290.8,2.91,-30.5,-0.30,1229.62,12.30
642,Entry long,2024-05-17 10:30,S1_LE,2380.861,4.2,9999.6162,213.52,2.14,290.8,2.91,-30.5,-0.30,1229.62,12.30
643,Exit long,2024-05-21 09:30,S1_SL,2421.967,4.1,9979.9699,-49.91,-0.50,13.25,0.13,-49.91,-0.50,1179.71,11.80
643,Entry long,2024-05-21 01:30,S1_LE,2434.139,4.1,9979.9699,-49.91,-0.50,13.25,0.13,-49.91,-0.50,1179.71,11.80
644,Exit long,2024-05-22 19:30,S1_SL,2407.691,4.1,9921.1431,-49.61,-0.50,57.85,0.58,-49.61,-0.50,1130.1,11.30
644,Entry long,2024-05-21 19:00,S1_LE,2419.791,4.1,9921.1431,-49.61,-0.50,57.85,0.58,-49.61,-0.50,1130.1,11.30
645,Exit long,2024-05-23 21:30,S1_SL,2356.847,4.2,9948.5064,-49.75,-0.50,5.33,0.05,-49.75,-0.50,1080.35,10.80
645,Entry long,2024-05-23 19:30,S1_LE,2368.692,4.2,9948.5064,-49.75,-0.50,5.33,0.05,-49.75,-0.50,1080.35,10.80
646,Exit long,2024-05-27 11:30,S1_LX_TP1,2346.725,4.2,9807.2142,49.03,0.50,52.71,0.54,-14.91,-0.15,1129.38,11.29
646,Entry long,2024-05-24 13:00,S1_LE,2335.051,4.2,9807.2142,49.03,0.50,52.71,0.54,-14.91,-0.15,1129.38,11.29
647,Exit long,2024-05-28 14:00,S1_SL,2342.957,4.2,9889.8744,-49.45,-0.50,4.95,0.05,-49.45,-0.50,1079.93,10.80
647,Entry long,2024-05-28 10:00,S1_LE,2354.732,4.2,9889.8744,-49.45,-0.50,4.95,0.05,-49.45,-0.50,1079.93,10.80
648,Exit long,2024-05-29 17:00,S1_SL,2342.563,4.2,9888.2112,-49.45,-0.50,41.09,0.42,-49.45,-0.50,1030.48,10.30
648,Entry long,2024-05-28 20:30,S1_LE,2354.336,4.2,9888.2112,-49.45,-0.50,41.09,0.42,-49.45,-0.50,1030.48,10.30
649,Exit long,2024-05-30 22:00,S1_LX_TP1,2346.705,4.2,9807.1302,49.03,0.50,57.03,0.58,-19.87,-0.20,1079.51,10.80
649,Entry long,2024-05-30 17:00,S1_LE,2335.031,4.2,9807.1302,49.03,0.50,57.03,0.58,-19.87,-0.20,1079.51,10.80
650,Exit long,2024-05-31 23:00,S1_SL,2332.042,4.2,9843.8004,-49.22,-0.50,67.11,0.68,-49.22,-0.50,1030.29,10.30
650,Entry long,2024-05-31 06:30,S1_LE,2343.762,4.2,9843.8004,-49.22,-0.50,67.11,0.68,-49.22,-0.50,1030.29,10.30
651,Exit long,2024-06-03 13:30,S1_SL,2317.146,4.2,9780.9222,-48.91,-0.50,9.24,0.09,-48.91,-0.50,981.38,9.81
651,Entry long,2024-06-03 09:30,S1_LE,2328.791,4.2,9780.9222,-48.91,-0.50,9.24,0.09,-48.91,-0.50,981.38,9.81
652,Exit long,2024-06-03 22:30,S1_LX_TP1,2339.318,4.2,9776.2602,48.88,0.50,62.66,0.64,-15.04,-0.15,1030.26,10.30
652,Entry long,2024-06-03 16:30,S1_LE,2327.681,4.2,9776.2602,48.88,0.50,62.66,0.64,-15.04,-0.15,1030.26,10.30
653,Exit long,2024-06-05 13:30,S1_LX_TP1,2339.81,4.2,9778.3182,48.88,0.50,56.74,0.58,-10.8,-0.11,1079.14,10.79
653,Entry long,2024-06-05 03:00,S1_LE,2328.171,4.2,9778.3182,48.88,0.50,56.74,0.58,-10.8,-0.11,1079.14,10.79
654,Exit long,2024-06-07 06:30,S1_LX_TP1,2375.88,4.2,9929.0562,49.64,0.50,60.52,0.61,-0.68,-0.01,1128.78,11.29
654,Entry long,2024-06-06 23:00,S1_LE,2364.061,4.2,9929.0562,49.64,0.50,60.52,0.61,-0.68,-0.01,1128.78,11.29
655,Exit long,2024-06-11 00:00,S1_LX_TP1,2307.109,4.3,9871.2176,49.35,0.50,56.36,0.57,-35.83,-0.36,1178.13,11.78
655,Entry long,2024-06-10 14:00,S1_LE,2295.632,4.3,9871.2176,49.35,0.50,56.36,0.57,-35.83,-0.36,1178.13,11.78
656,Exit long,2024-06-13 03:00,S1_LX_TP1,2318.478,4.3,9919.8635,49.59,0.50,149.4,1.51,-23.76,-0.24,1227.72,12.28
656,Entry long,2024-06-11 16:30,S1_LE,2306.945,4.3,9919.8635,49.59,0.50,149.4,1.51,-23.76,-0.24,1227.72,12.28
657,Exit long,2024-06-13 21:30,S1_SL,2311.704,4.3,9990.2846,-49.96,-0.50,6.18,0.06,-49.96,-0.50,1177.76,11.78
657,Entry long,2024-06-13 21:00,S1_LE,2323.322,4.3,9990.2846,-49.96,-0.50,6.18,0.06,-49.96,-0.50,1177.76,11.78
658,Exit long,2024-06-14 16:30,S1_LX_TP1,2316.444,4.3,9911.1603,49.55,0.50,72.24,0.73,-8.69,-0.09,1227.31,12.27
658,Entry long,2024-06-14 09:00,S1_LE,2304.921,4.3,9911.1603,49.55,0.50,72.24,0.73,-8.69,-0.09,1227.31,12.27
659,Exit long,2024-06-17 23:30,S1_SL,2312.001,4.3,9991.5703,-49.97,-0.50,17.28,0.17,-49.97,-0.50,1177.35,11.77
659,Entry long,2024-06-17 21:30,S1_LE,2323.621,4.3,9991.5703,-49.97,-0.50,17.28,0.17,-49.97,-0.50,1177.35,11.77
660,Exit long,2024-06-18 18:30,S1_SL,2307.398,4.3,9971.6742,-49.86,-0.50,28.75,0.29,-49.86,-0.50,1127.48,11.27
660,Entry long,2024-06-18 04:30,S1_LE,2318.994,4.3,9971.6742,-49.86,-0.50,28.75,0.29,-49.86,-0.50,1127.48,11.27
661,Exit long,2024-06-20 12:30,S1_LX_TP1,2338.237,4.2,9771.741,48.85,0.50,52.02,0.53,-33.62,-0.34,1176.34,11.76
661,Entry long,2024-06-18 22:00,S1_LE,2326.605,4.2,9771.741,48.85,0.50,52.02,0.53,-33.62,-0.34,1176.34,11.76
662,Exit long,2024-06-21 15:00,S1_LX_TP1,2356.599,4.2,9826.0722,71.64,0.73,109.45,1.11,-18.21,-0.19,1247.98,12.48
662,Entry long,2024-06-20 19:00,S1_LE,2339.541,4.2,9826.0722,71.64,0.73,109.45,1.11,-18.21,-0.19,1247.98,12.48
